date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:08:40	8839/8839	---M-Z	200	added ('OK')	application/x-javascript	etag:%222287-6874d87e-a2593d3e57960498;gz%22	https://html.themexriver.com/forgex/assets/js/waypoints.min.js	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/js/waypoints.min.js	(from https://html.themexriver.com/forgex/index.html)
10:08:40	10446/10446	---M-Z	200	added ('OK')	application/x-javascript	etag:%2228ce-6874d87e-9bf08771166b8032;gz%22	https://html.themexriver.com/forgex/assets/js/lenis.min.js	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/js/lenis.min.js	(from https://html.themexriver.com/forgex/index.html)
10:08:40	43391/43391	---M-Z	200	added ('OK')	application/x-javascript	etag:%22a97f-6874d87e-b67e01de67452f7;gz%22	https://html.themexriver.com/forgex/assets/js/ScrollTrigger.min.js	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/js/ScrollTrigger.min.js	(from https://html.themexriver.com/forgex/index.html)
10:08:40	132779/132779	---M-Z	200	added ('OK')	application/x-javascript	etag:%22206ab-6874d87e-cef98ad17f55ad8e;gz%22	https://html.themexriver.com/forgex/assets/js/main.js	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/js/main.js	(from https://html.themexriver.com/forgex/index.html)
10:08:41	118148/118148	---M--	200	added ('OK')	font/woff2	etag:%221cd84-6874d87e-26a8ca02b12b86ae;;;%22	https://html.themexriver.com/forgex/assets/webfonts/fa-brands-400.woff2	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/webfonts/fa-brands-400.woff2	(from https://html.themexriver.com/forgex/assets/css/all.min.css)
10:08:41	209876/209876	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22333d4-6874d87e-ac75c49a4b4b8c7;gz%22	https://html.themexriver.com/forgex/assets/webfonts/fa-brands-400.ttf	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/webfonts/fa-brands-400.ttf	(from https://html.themexriver.com/forgex/assets/css/all.min.css)
10:08:41	448252/448252	---M--	200	added ('OK')	font/woff2	etag:%226d6fc-6874d87e-77248fa75863be6b;;;%22	https://html.themexriver.com/forgex/assets/webfonts/fa-duotone-900.woff2	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/webfonts/fa-duotone-900.woff2	(from https://html.themexriver.com/forgex/assets/css/all.min.css)
10:08:41	1362436/1362436	---MCZ	200	added ('OK')	application/x-font-ttf	etag:%2214ca04-6874d87e-5b122708e39fe10d;gz%22	https://html.themexriver.com/forgex/assets/webfonts/fa-duotone-900.ttf	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/webfonts/fa-duotone-900.ttf	(from https://html.themexriver.com/forgex/assets/css/all.min.css)
10:08:42	458056/458056	---M--	200	added ('OK')	font/woff2	etag:%226fd48-6874d87e-5ad6549d49a1f35d;;;%22	https://html.themexriver.com/forgex/assets/webfonts/fa-light-300.woff2	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/webfonts/fa-light-300.woff2	(from https://html.themexriver.com/forgex/assets/css/all.min.css)
10:08:42	1268624/1268624	---MCZ	200	added ('OK')	application/x-font-ttf	etag:%22135b90-6874d87e-b7c148e79774d113;gz%22	https://html.themexriver.com/forgex/assets/webfonts/fa-light-300.ttf	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/webfonts/fa-light-300.ttf	(from https://html.themexriver.com/forgex/assets/css/all.min.css)
10:08:42	418952/418952	---M--	200	added ('OK')	font/woff2	etag:%2266488-6874d87e-6754885f924d47fd;;;%22	https://html.themexriver.com/forgex/assets/webfonts/fa-regular-400.woff2	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/webfonts/fa-regular-400.woff2	(from https://html.themexriver.com/forgex/assets/css/all.min.css)
10:08:42	1134648/1134648	---MCZ	200	added ('OK')	application/x-font-ttf	etag:%22115038-6874d87e-8271c4d54d1915e3;gz%22	https://html.themexriver.com/forgex/assets/webfonts/fa-regular-400.ttf	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/webfonts/fa-regular-400.ttf	(from https://html.themexriver.com/forgex/assets/css/all.min.css)
10:08:43	348036/348036	---M--	200	added ('OK')	font/woff2	etag:%2254f84-6874d87f-4e1dd774be53b891;;;%22	https://html.themexriver.com/forgex/assets/webfonts/fa-solid-900.woff2	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/webfonts/fa-solid-900.woff2	(from https://html.themexriver.com/forgex/assets/css/all.min.css)
10:08:43	986648/986648	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22f0e18-6874d87e-e0ea17d1bb287c7;gz%22	https://html.themexriver.com/forgex/assets/webfonts/fa-solid-900.ttf	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/webfonts/fa-solid-900.ttf	(from https://html.themexriver.com/forgex/assets/css/all.min.css)
10:08:43	496444/496444	---M--	200	added ('OK')	font/woff2	etag:%227933c-6874d87f-2a94ad8cd3cb91b9;;;%22	https://html.themexriver.com/forgex/assets/webfonts/fa-thin-100.woff2	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/webfonts/fa-thin-100.woff2	(from https://html.themexriver.com/forgex/assets/css/all.min.css)
10:08:43	1386440/1386440	---MCZ	200	added ('OK')	application/x-font-ttf	etag:%221527c8-6874d87f-e098d9c3a39be286;gz%22	https://html.themexriver.com/forgex/assets/webfonts/fa-thin-100.ttf	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/webfonts/fa-thin-100.ttf	(from https://html.themexriver.com/forgex/assets/css/all.min.css)
10:08:43	4796/4796	---M--	200	added ('OK')	font/woff2	etag:%2212bc-6874d87f-8b8b8e10edc332bc;;;%22	https://html.themexriver.com/forgex/assets/webfonts/fa-v4compatibility.woff2	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/webfonts/fa-v4compatibility.woff2	(from https://html.themexriver.com/forgex/assets/css/all.min.css)
10:08:44	10832/10832	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%222a50-6874d87f-fbf8d608a557c5b1;gz%22	https://html.themexriver.com/forgex/assets/webfonts/fa-v4compatibility.ttf	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/webfonts/fa-v4compatibility.ttf	(from https://html.themexriver.com/forgex/assets/css/all.min.css)
10:08:44	25707/25707	---M--	200	added ('OK')	image/png	etag:%22646b-6874d87e-3866e670cc8a5180;;;%22	https://html.themexriver.com/forgex/assets/img/bg/header-3-bg.png	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/img/bg/header-3-bg.png	(from https://html.themexriver.com/forgex/assets/css/main.css)
10:08:45	2136865/2136865	---MCZ	200	added ('OK')	image/svg+xml	etag:%22209b21-6874d87e-1243de097908825d;gz%22	https://html.themexriver.com/forgex/assets/img/bg/header-5-bg.svg	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/img/bg/header-5-bg.svg	(from https://html.themexriver.com/forgex/assets/css/main.css)
10:08:45	2136918/2136918	---MCZ	200	added ('OK')	image/svg+xml	etag:%22209b56-6874d87e-172a7e5e1410fcbd;gz%22	https://html.themexriver.com/forgex/assets/img/bg/header-4-bg.svg	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/img/bg/header-4-bg.svg	(from https://html.themexriver.com/forgex/assets/css/main.css)
10:08:46	171880/171880	---M--	200	added ('OK')	image/png	etag:%2229f68-6874d87e-700ee562eefcf65;;;%22	https://html.themexriver.com/forgex/assets/img/about/a2-mask-1.png	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/img/about/a2-mask-1.png	(from https://html.themexriver.com/forgex/assets/css/main.css)
10:08:46	78944/78944	---M--	200	added ('OK')	image/png	etag:%2213460-6874d87e-a9177b28b66da5fe;;;%22	https://html.themexriver.com/forgex/assets/img/bg/header-5-bg.png	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/img/bg/header-5-bg.png	(from https://html.themexriver.com/forgex/assets/css/main.css)
10:08:46	16022/16022	---M--	200	added ('OK')	image/png	etag:%223e96-6874d87e-1a45acfb46f6911;;;%22	https://html.themexriver.com/forgex/assets/img/about/a4-mask-1.png	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/img/about/a4-mask-1.png	(from https://html.themexriver.com/forgex/assets/css/main.css)
10:08:46	1686/1686	---M-Z	200	added ('OK')	image/svg+xml	etag:%22696-6874d87e-2d4dee47e98dd538;gz%22	https://html.themexriver.com/forgex/assets/img/bg/pin.svg	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/img/bg/pin.svg	(from https://html.themexriver.com/forgex/assets/css/main.css)
10:08:46	4026/4026	---M--	200	added ('OK')	image/png	etag:%22fba-6874d87e-fe9a4c7701b77d62;;;%22	https://html.themexriver.com/forgex/assets/img/testimonial/t3-mask-1.png	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/img/testimonial/t3-mask-1.png	(from https://html.themexriver.com/forgex/assets/css/main.css)
10:08:47	453/453	---M--	200	added ('OK')	image/png	etag:%221c5-6874d87e-44a15b9bca0000c4;;;%22	https://html.themexriver.com/forgex/assets/img/bg/qoute.png	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/img/bg/qoute.png	(from https://html.themexriver.com/forgex/assets/css/main.css)
10:08:47	460/460	---M-Z	200	added ('OK')	image/svg+xml	etag:%221cc-6874d87e-6b6d937dea5f0654;gz%22	https://html.themexriver.com/forgex/assets/img/bg/blog-check.svg	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/img/bg/blog-check.svg	(from https://html.themexriver.com/forgex/assets/css/main.css)
10:08:47	19348/19348	---M--	200	added ('OK')	image/png	etag:%224b94-6874d87e-9e859571fc950a38;;;%22	https://html.themexriver.com/forgex/assets/img/career/noice.png	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/img/career/noice.png	(from https://html.themexriver.com/forgex/assets/css/main.css)
10:08:47	462/462	---M-Z	200	added ('OK')	image/svg+xml	etag:%221ce-6874d87e-e65216e76c2bfff2;gz%22	https://html.themexriver.com/forgex/assets/img/bg/check.svg	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/img/bg/check.svg	(from https://html.themexriver.com/forgex/assets/css/main.css)
10:08:48	9954/9954	---M-Z	200	added ('OK')	image/svg+xml	etag:%2226e2-6874d87e-276c2da3ae761371;gz%22	https://html.themexriver.com/forgex/assets/img/logo/logo-4.svg	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/img/logo/logo-4.svg	(from https://html.themexriver.com/forgex/index-2.html)
10:08:48	257271/257271	---M--	200	added ('OK')	image/png	etag:%223ecf7-6874d87e-6ce39c9396a049a7;;;%22	https://html.themexriver.com/forgex/assets/img/hero/h2-bg-1.png	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/img/hero/h2-bg-1.png	(from https://html.themexriver.com/forgex/index-2.html)
10:08:48	99229/99229	---M--	200	added ('OK')	image/png	etag:%221839d-6874d87e-c25492a27e2ab0e6;;;%22	https://html.themexriver.com/forgex/assets/img/hero/h2-img-2.png	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/img/hero/h2-img-2.png	(from https://html.themexriver.com/forgex/index-2.html)
10:08:48	166873/166873	---M--	200	added ('OK')	image/png	etag:%2228bd9-6874d87e-a8c4451201918e1a;;;%22	https://html.themexriver.com/forgex/assets/img/hero/h2-img-1.png	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/img/hero/h2-img-1.png	(from https://html.themexriver.com/forgex/index-2.html)
10:08:49	99400/99400	---M--	200	added ('OK')	image/png	etag:%2218448-6874d87e-3d75413d7f9c9906;;;%22	https://html.themexriver.com/forgex/assets/img/about/a2-bg-shape-2.png	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/img/about/a2-bg-shape-2.png	(from https://html.themexriver.com/forgex/index-2.html)
10:08:49	77242/77242	---M--	200	added ('OK')	image/png	etag:%2212dba-6874d87e-132dec17bc42644e;;;%22	https://html.themexriver.com/forgex/assets/img/about/a2-img-1.png	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/img/about/a2-img-1.png	(from https://html.themexriver.com/forgex/index-2.html)
10:08:49	364923/364923	---M--	200	added ('OK')	image/png	etag:%225917b-6874d87e-d24ec16d852422c3;;;%22	https://html.themexriver.com/forgex/assets/img/about/a2-bg-1.png	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/img/about/a2-bg-1.png	(from https://html.themexriver.com/forgex/index-2.html)
10:08:49	61994/61994	---M--	200	added ('OK')	image/png	etag:%22f22a-6874d87e-ab17ece50e499296;;;%22	https://html.themexriver.com/forgex/assets/img/about/a2-img-2.png	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/img/about/a2-img-2.png	(from https://html.themexriver.com/forgex/index-2.html)
10:08:50	508648/508648	---M--	200	added ('OK')	image/png	etag:%227c2e8-6874d87e-60874f79d60cd75c;;;%22	https://html.themexriver.com/forgex/assets/img/services/s2-bg-1.png	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/img/services/s2-bg-1.png	(from https://html.themexriver.com/forgex/index-2.html)
10:08:50	3384/3384	---M--	200	added ('OK')	image/png	etag:%22d38-6874d87e-ddb41ef96da84456;;;%22	https://html.themexriver.com/forgex/assets/img/services/s2-card-illus.png	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/img/services/s2-card-illus.png	(from https://html.themexriver.com/forgex/index-2.html)
10:08:50	57740/57740	---M--	200	added ('OK')	image/png	etag:%22e18c-6874d87e-8bb99bd9c445988c;;;%22	https://html.themexriver.com/forgex/assets/img/services/s2-card-bg.png	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/img/services/s2-card-bg.png	(from https://html.themexriver.com/forgex/index-2.html)
10:08:50	1276331/1276331	---MCZ	200	added ('OK')	image/svg+xml	etag:%221379ab-6874d87e-f99ab19346ed0a36;gz%22	https://html.themexriver.com/forgex/assets/img/services/s2-illus-1.svg	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/img/services/s2-illus-1.svg	(from https://html.themexriver.com/forgex/index-2.html)
10:08:51	1764258/1764258	---MCZ	200	added ('OK')	image/svg+xml	etag:%221aeba2-6874d87e-13fc0858c0f7dd0a;gz%22	https://html.themexriver.com/forgex/assets/img/services/s2-illus-2.svg	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/img/services/s2-illus-2.svg	(from https://html.themexriver.com/forgex/index-2.html)
10:08:51	1105901/1105901	---MCZ	200	added ('OK')	image/svg+xml	etag:%2210dfed-6874d87e-b25ee8a59a5cf148;gz%22	https://html.themexriver.com/forgex/assets/img/services/s2-illus-3.svg	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/img/services/s2-illus-3.svg	(from https://html.themexriver.com/forgex/index-2.html)
10:08:51	918212/918212	---M-Z	200	added ('OK')	image/svg+xml	etag:%22e02c4-6874d87e-3959ce337538a428;gz%22	https://html.themexriver.com/forgex/assets/img/services/s2-illus-4.svg	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/img/services/s2-illus-4.svg	(from https://html.themexriver.com/forgex/index-2.html)
10:08:51	70118/70118	---M--	200	added ('OK')	image/png	etag:%22111e6-6874d87e-44e926806cca64f5;;;%22	https://html.themexriver.com/forgex/assets/img/services/s2-img-1.png	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/img/services/s2-img-1.png	(from https://html.themexriver.com/forgex/index-2.html)
10:08:51	143833/143833	---M--	200	added ('OK')	image/png	etag:%22231d9-6874d87e-891eea12559f7753;;;%22	https://html.themexriver.com/forgex/assets/img/services/core-1-img-1.png	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/img/services/core-1-img-1.png	(from https://html.themexriver.com/forgex/index-2.html)
10:08:52	92700/92700	---M--	200	added ('OK')	image/png	etag:%2216a1c-6874d87e-48d8648e90b9b565;;;%22	https://html.themexriver.com/forgex/assets/img/services/core-1-img-2.png	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/img/services/core-1-img-2.png	(from https://html.themexriver.com/forgex/index-2.html)
10:08:52	169026/169026	---M--	200	added ('OK')	image/png	etag:%2229442-6874d87e-893cb5cb2d7d1ffd;;;%22	https://html.themexriver.com/forgex/assets/img/services/core-1-img-3.png	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/img/services/core-1-img-3.png	(from https://html.themexriver.com/forgex/index-2.html)
10:08:52	68770/68770	---M--	200	added ('OK')	image/png	etag:%2210ca2-6874d87e-90ce1a264d92ad04;;;%22	https://html.themexriver.com/forgex/assets/img/services/core1-bg.png	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/img/services/core1-bg.png	(from https://html.themexriver.com/forgex/index-2.html)
10:08:52	74227/74227	---M--	200	added ('OK')	image/png	etag:%22121f3-6874d87e-b6989e93a08d1dfe;;;%22	https://html.themexriver.com/forgex/assets/img/team/t1-bg.png	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/img/team/t1-bg.png	(from https://html.themexriver.com/forgex/index-2.html)
10:08:52	52873/52873	---M--	200	added ('OK')	image/png	etag:%22ce89-6874d87e-d3c8c0a536bf02cc;;;%22	https://html.themexriver.com/forgex/assets/img/team/t1-img-1.png	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/img/team/t1-img-1.png	(from https://html.themexriver.com/forgex/index-2.html)
10:08:53	41055/41055	---M--	200	added ('OK')	image/png	etag:%22a05f-6874d87e-67ad7eb93b9fbee5;;;%22	https://html.themexriver.com/forgex/assets/img/team/t1-team-bg.png	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/img/team/t1-team-bg.png	(from https://html.themexriver.com/forgex/index-2.html)
10:08:53	35440/35440	---M--	200	added ('OK')	image/png	etag:%228a70-6874d87e-1084781bcc16d2e6;;;%22	https://html.themexriver.com/forgex/assets/img/team/t1-img-2.png	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/img/team/t1-img-2.png	(from https://html.themexriver.com/forgex/index-2.html)
10:08:53	40418/40418	---M--	200	added ('OK')	image/png	etag:%229de2-6874d87e-7709ce12b8f05dca;;;%22	https://html.themexriver.com/forgex/assets/img/team/t1-img-3.png	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/img/team/t1-img-3.png	(from https://html.themexriver.com/forgex/index-2.html)
10:08:53	37723/37723	---M--	200	added ('OK')	image/png	etag:%22935b-6874d87e-66241f5e9b26fd54;;;%22	https://html.themexriver.com/forgex/assets/img/team/t1-img-4.png	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/img/team/t1-img-4.png	(from https://html.themexriver.com/forgex/index-2.html)
10:08:53	256413/256413	---M--	200	added ('OK')	image/png	etag:%223e99d-6874d87e-867100eda6e88e76;;;%22	https://html.themexriver.com/forgex/assets/img/project/p1-big-img-1.png	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/img/project/p1-big-img-1.png	(from https://html.themexriver.com/forgex/index-2.html)
10:08:54	239984/239984	---M--	200	added ('OK')	image/png	etag:%223a970-6874d87e-21f3bd89f71f257;;;%22	https://html.themexriver.com/forgex/assets/img/project/p1-big-img-2.png	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/img/project/p1-big-img-2.png	(from https://html.themexriver.com/forgex/index-2.html)
10:08:54	5149/5149	---M-Z	200	added ('OK')	image/svg+xml	etag:%22141d-6874d87e-38e30e9d71f6ec98;gz%22	https://html.themexriver.com/forgex/assets/img/client/client-1.svg	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/img/client/client-1.svg	(from https://html.themexriver.com/forgex/index-2.html)
10:08:54	990/990	---M-Z	200	added ('OK')	image/svg+xml	etag:%223de-6874d87e-f03eb746d9a5595b;gz%22	https://html.themexriver.com/forgex/assets/img/client/client-2.svg	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/img/client/client-2.svg	(from https://html.themexriver.com/forgex/index-2.html)
10:08:54	4328/4328	---M-Z	200	added ('OK')	image/svg+xml	etag:%2210e8-6874d87e-7fe35b703f93bb4a;gz%22	https://html.themexriver.com/forgex/assets/img/client/client-3.svg	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/img/client/client-3.svg	(from https://html.themexriver.com/forgex/index-2.html)
10:08:55	3153/3153	---M-Z	200	added ('OK')	image/svg+xml	etag:%22c51-6874d87e-5e955b7b96fb876c;gz%22	https://html.themexriver.com/forgex/assets/img/client/client-4.svg	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/img/client/client-4.svg	(from https://html.themexriver.com/forgex/index-2.html)
10:08:55	3460/3460	---M-Z	200	added ('OK')	image/svg+xml	etag:%22d84-6874d87e-f11e3ba1e1506cd5;gz%22	https://html.themexriver.com/forgex/assets/img/client/client-5.svg	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/img/client/client-5.svg	(from https://html.themexriver.com/forgex/index-2.html)
10:08:55	5928/5928	---M-Z	200	added ('OK')	image/svg+xml	etag:%221728-6874d87e-920a21b21b8f3257;gz%22	https://html.themexriver.com/forgex/assets/img/client/client-6.svg	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/img/client/client-6.svg	(from https://html.themexriver.com/forgex/index-2.html)
10:08:55	83536/83536	---M--	200	added ('OK')	image/png	etag:%2214650-6874d87e-1491bbb19331140;;;%22	https://html.themexriver.com/forgex/assets/img/project/p2-bg-1.png	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/img/project/p2-bg-1.png	(from https://html.themexriver.com/forgex/index-2.html)
10:08:55	66970/66970	---M--	200	added ('OK')	image/png	etag:%221059a-6874d87e-f22d65d6d04cc817;;;%22	https://html.themexriver.com/forgex/assets/img/testimonial/t2-bg-1.png	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/img/testimonial/t2-bg-1.png	(from https://html.themexriver.com/forgex/index-2.html)
10:08:56	45404/45404	---M--	200	added ('OK')	image/png	etag:%22b15c-6874d87e-fd22f5de1c12b75e;;;%22	https://html.themexriver.com/forgex/assets/img/testimonial/t2-card-bg-1.png	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/img/testimonial/t2-card-bg-1.png	(from https://html.themexriver.com/forgex/index-2.html)
10:08:56	70954/70954	---M--	200	added ('OK')	image/png	etag:%221152a-6874d87e-8e0c6429e2efcacb;;;%22	https://html.themexriver.com/forgex/assets/img/blog/b2-bg-shape-1.png	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/img/blog/b2-bg-shape-1.png	(from https://html.themexriver.com/forgex/index-2.html)
10:08:56	66128/66128	---M--	200	added ('OK')	image/png	etag:%2210250-6874d87e-57dddfc27851d225;;;%22	https://html.themexriver.com/forgex/assets/img/blog/b2-img-1.png	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/img/blog/b2-img-1.png	(from https://html.themexriver.com/forgex/index-2.html)
10:08:56	54091/54091	---M--	200	added ('OK')	image/png	etag:%22d34b-6874d87e-5e5a430ccfa83713;;;%22	https://html.themexriver.com/forgex/assets/img/blog/b2-img-2.png	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/img/blog/b2-img-2.png	(from https://html.themexriver.com/forgex/index-2.html)
10:08:57	71601/71601	---M--	200	added ('OK')	image/png	etag:%22117b1-6874d87e-2fb0543f510cd376;;;%22	https://html.themexriver.com/forgex/assets/img/blog/b2-img-3.png	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/img/blog/b2-img-3.png	(from https://html.themexriver.com/forgex/index-2.html)
10:08:57	36675/36675	---M--	200	added ('OK')	image/png	etag:%228f43-6874d87e-1af1d49f05fb1b1d;;;%22	https://html.themexriver.com/forgex/assets/img/blog/b2-img-4.png	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/img/blog/b2-img-4.png	(from https://html.themexriver.com/forgex/index-2.html)
10:08:57	175908/175908	---M--	200	added ('OK')	image/png	etag:%222af24-6874d87e-639f49a3d55af39f;;;%22	https://html.themexriver.com/forgex/assets/img/contact/c2-img-1.png	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/img/contact/c2-img-1.png	(from https://html.themexriver.com/forgex/index-2.html)
10:08:57	22025/22025	---M--	200	added ('OK')	image/png	etag:%225609-6874d87e-8fc8814892bc0356;;;%22	https://html.themexriver.com/forgex/assets/img/contact/c2-box-bg-1.png	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/img/contact/c2-box-bg-1.png	(from https://html.themexriver.com/forgex/index-2.html)
10:08:57	35000/35000	---M--	200	added ('OK')	image/png	etag:%2288b8-6874d87e-9a3e5165cfaeddfe;;;%22	https://html.themexriver.com/forgex/assets/img/contact/c2-box-bg-2.png	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/img/contact/c2-box-bg-2.png	(from https://html.themexriver.com/forgex/index-2.html)
10:08:58	74389/74389	---M--	200	added ('OK')	image/png	etag:%2212295-6874d87e-602e3c4fdeb7d101;;;%22	https://html.themexriver.com/forgex/assets/img/cta/cta-2-bg-1.png	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/img/cta/cta-2-bg-1.png	(from https://html.themexriver.com/forgex/index-2.html)
10:08:58	333991/333991	---M--	200	added ('OK')	image/png	etag:%22518a7-6874d87e-61fe4a5c9f3a9caa;;;%22	https://html.themexriver.com/forgex/assets/img/footer/f2-bg-1.png	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/img/footer/f2-bg-1.png	(from https://html.themexriver.com/forgex/index-2.html)
10:08:58	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-a715ba4a0a407933;gz%22	https://html.themexriver.com/forgex/projects.html	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/projects.html	(from https://html.themexriver.com/forgex/index-2.html)
10:08:58	5153/5153	---M-Z	200	added ('OK')	image/svg+xml	etag:%221421-6874d87e-aa72f5f86a59e1f;gz%22	https://html.themexriver.com/forgex/assets/img/logo/logo-5.svg	D:/Makes360Workspace/ForgeX/ForgeX/html.themexriver.com/forgex/assets/img/logo/logo-5.svg	(from https://html.themexriver.com/forgex/index-3.html)
